    "Tabla","Codigo","Nombre","Descripcion","Habilitado","Aplicacion","IsStandardGEL","IsStandardMSPS","Extra_I:Cobertura","Extra_II","Extra_III","Extra_IV","Extra_V","Extra_VI","Extra_VII","Extra_VIII","Extra_IX","Extra_X","ValorRegistro","UsuarioResponsable","Fecha_Actualizacion","IsPublicPrivate"
"CUPS","110A02","INTERNACIÓN EN UNIDAD DE CUIDADO INTENSIVO ADULTOS PACIENTE QUEMADO","ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD","SI","","False","False","Z","False","False","SUBCATEGORIA","11.0.A.02","110A02","INTERNACIÓN EN UNIDAD DE CUIDADO INTENSIVO ADULTOS PACIENTE QUEMADO","INTERNACIÓN EN UNIDAD DE CUIDADO INTENSIVO ADULTOS PACIENTE QUEMADO","INTERNACIÓN EN UNIDAD DE CUIDADO INTENSIVO ADULTOS PACIENTE QUEMADO","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","110A03","INTERNACIÓN EN UNIDAD DE CUIDADO INTERMEDIO ADULTO PACIENTE TRASPLANTADO","ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD","SI","","False","False","Z","False","False","SUBCATEGORIA","11.0.A.03","110A03","INTERNACIÓN EN UNIDAD DE CUIDADO INTERMEDIO ADULTO PACIENTE TRASPLANTADO","INTERNACIÓN EN UNIDAD DE CUIDADO INTERMEDIO ADULTO PACIENTE TRASPLANTADO","INTERNACIÓN EN UNIDAD DE CUIDADO INTERMEDIO ADULTO PACIENTE TRASPLANTADO","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","111201","DRENAJE DE COLECCIONES EN CÓRNEA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.1.2.01","111201","DRENAJE DE COLECCIÓN EN CÓRNEA","INCISIÓN DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","112101","FROTIS DE CÓRNEA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.2.1.01","112101","FROTIS DE LA CÓRNEA","PROCEDIMIENTOS DIAGNÓSTICOS EN CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","112102","CITOLOGÍA DE IMPRESIÓN DE CÓRNEA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.2.1.02","112102","FROTIS DE LA CÓRNEA","PROCEDIMIENTOS DIAGNÓSTICOS EN CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","112201","BIOPSIA DE CÓRNEA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.2.2.01","112201","BIOPSIA DE LA CÓRNEA","PROCEDIMIENTOS DIAGNÓSTICOS EN CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","114101","RESECCIÓN DE TUMOR BENIGNO DE CÓRNEA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.4.1.01","114101","RESECCIÓN DE TUMOR DE CÓRNEA","ESCISIÓN O ABLACIÓN DE TEJIDO U OTRA LESIÓN DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","114102","RESECCIÓN DE TUMOR MALIGNO DE CÓRNEA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.4.1.02","114102","RESECCIÓN DE TUMOR DE CÓRNEA","ESCISIÓN O ABLACIÓN DE TEJIDO U OTRA LESIÓN DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","114201","CAUTERIZACIÓN DE CÓRNEA MANUAL","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.4.2.01","114201","CAUTERIZACIÓN DE LA CÓRNEA","ESCISIÓN O ABLACIÓN DE TEJIDO U OTRA LESIÓN DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","114202","CAUTERIZACIÓN DE CÓRNEA ASISTIDA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.4.2.02","114202","CAUTERIZACIÓN DE LA CÓRNEA","ESCISIÓN O ABLACIÓN DE TEJIDO U OTRA LESIÓN DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","114301","LIMPIEZA DE ENTRECARA MANUAL","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.4.3.01","114301","LIMPIEZA DE ENTRECARA","ESCISIÓN O ABLACIÓN DE TEJIDO U OTRA LESIÓN DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","115201","REPARACIÓN DE DEHISCENCIA DE HERIDA CORNEAL","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.5.2.01","115201","REPARACIÓN DE DEHISCENCIA DE HERIDAS CORNEALES","REPARACIÓN DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","115301","REPARACIÓN DE LACERACIÓN O HERIDA CORNEAL CON INJERTO ESPESOR PARCIAL","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.5.3.01","115301","REPARACIÓN DE LACERACIONES O HERIDAS EN CÓRNEAS","REPARACIÓN DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","115302","REPARACIÓN DE LACERACIÓN O HERIDA CORNEAL CON INJERTO ESPESOR TOTAL","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.5.3.02","115302","REPARACIÓN DE LACERACIONES O HERIDAS EN CÓRNEAS","REPARACIÓN DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","115305","REPARACIÓN DE PERFORACIÓN DE CÓRNEA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.5.3.05","115305","REPARACIÓN DE LACERACIONES O HERIDAS EN CÓRNEAS","REPARACIÓN DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","115306","SUTURA DE CÓRNEA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.5.3.06","115306","REPARACIÓN DE LACERACIONES O HERIDAS EN CÓRNEAS","REPARACIÓN DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","115307","QUERATECTOMÍA MANUAL","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.5.3.07","115307","REPARACIÓN DE LACERACIONES O HERIDAS EN CÓRNEAS","REPARACIÓN DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","115308","QUERATECTOMÍA ASISTIDA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.5.3.08","115308","REPARACIÓN DE LACERACIONES O HERIDAS EN CÓRNEAS","REPARACIÓN DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","115309","REPOSICIÓN DE COLGAJO CORNEAL","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.5.3.09","115309","REPARACIÓN DE LACERACIONES O HERIDAS EN CÓRNEAS","REPARACIÓN DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","115401","RECUBRIMIENTO DE CÓRNEA CON COLGAJO CONJUNTIVAL","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.5.4.01","115401","RECUBRIMIENTO DE CÓRNEA","REPARACIÓN DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","115402","RECUBRIMIENTO DE CÓRNEA CON INJERTO","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.5.4.02","115402","RECUBRIMIENTO DE CÓRNEA","REPARACIÓN DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","115801","RETIRO DE SUTURA EN CÓRNEA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.5.8.01","115801","RETIRO DE SUTURAS EN CÓRNEA","REPARACIÓN DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","116001","QUERATOPLASTIA ENDOTELIAL MANUAL","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.6.0.01","116001","QUERATOPLASTIA ENDOTELIAL","TRASPLANTE DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","116002","QUERATOPLASTIA ENDOTELIAL ASISTIDA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.6.0.02","116002","QUERATOPLASTIA ENDOTELIAL","TRASPLANTE DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","116101","QUERATOPLASTIA LAMELAR ANTERIOR MANUAL","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.6.1.01","116101","QUERATOPLASTIA LAMELAR","TRASPLANTE DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","116102","QUERATOPLASTIA LAMELAR ANTERIOR ASISTIDA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.6.1.02","116102","QUERATOPLASTIA LAMELAR","TRASPLANTE DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","116103","QUERATOPLASTIA LAMELAR PROFUNDA MANUAL","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.6.1.03","116103","QUERATOPLASTIA LAMELAR","TRASPLANTE DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","116104","QUERATOPLASTIA LAMELAR PROFUNDA ASISTIDA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.6.1.04","116104","QUERATOPLASTIA LAMELAR","TRASPLANTE DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","116201","QUERATOPLASTIA PENETRANTE MANUAL","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.6.2.01","116201","QUERATOPLASTIA PENETRANTE","TRASPLANTE DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","116202","QUERATOPLASTIA PENETRANTE ASISTIDA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.6.2.02","116202","QUERATOPLASTIA PENETRANTE","TRASPLANTE DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","116401","ESCLEROQUERATOPLASTIA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.6.4.01","116401","ESCLEROQUERATOPLASTIAS","TRASPLANTE DE CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","117301","IMPLANTE DE PRÓTESIS CORNEANA [QUERATOPRÓTESIS] TEMPORAL","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.7.3.01","117301","IMPLANTE DE PRÓTESIS DE CÓRNEA [QUERATOPRÓTESIS]","CIRUGÍA RECONSTRUCTIVA Y REFRACTIVA EN CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","117302","IMPLANTE DE PRÓTESIS CORNEANA [QUERATOPRÓTESIS] PERMANENTE","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.7.3.02","117302","IMPLANTE DE PRÓTESIS DE CÓRNEA [QUERATOPRÓTESIS]","CIRUGÍA RECONSTRUCTIVA Y REFRACTIVA EN CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","117401","QUERATOTOMÍA INCISIONAL MANUAL","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.7.4.01","117401","QUERATOTOMÍA INCISIONAL","CIRUGÍA RECONSTRUCTIVA Y REFRACTIVA EN CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","117402","QUERATOTOMÍA INCISIONAL ASISTIDA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.7.4.02","117402","QUERATOTOMÍA INCISIONAL","CIRUGÍA RECONSTRUCTIVA Y REFRACTIVA EN CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","117501","QUERATECTOMÍA FOTORREFRACTIVA MÁS QUERATOMILEUSIS MANUAL","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.7.5.01","117501","QUERATECTOMÍA FOTORREFRACTIVA MÁS QUERATOMILEUSIS","CIRUGÍA RECONSTRUCTIVA Y REFRACTIVA EN CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","117502","QUERATECTOMÍA FOTORREFRACTIVA MÁS QUERATOMILEUSIS ASISTIDA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.7.5.02","117502","QUERATECTOMÍA FOTORREFRACTIVA MÁS QUERATOMILEUSIS","CIRUGÍA RECONSTRUCTIVA Y REFRACTIVA EN CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","117801","TERMOQUERATOPLASTIA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.7.8.01","117801","TERMOQUERATOPLASTIAS","CIRUGÍA RECONSTRUCTIVA Y REFRACTIVA EN CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","118101","QUERATOPIGMENTACIÓN [TATUAJE DE CÓRNEA]","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.8.1.01","118101","QUERATOPIGMENTACIÓN [TATUAJE DE LA CÓRNEA]","OTROS PROCEDIMIENTOS EN CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","118202","EXTRACCIÓN DE DISPOSITIVO EN CÓRNEA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.8.2.02","118202","IMPLANTE Y EXTRACCIÓN DE DISPOSITIVO EN CÓRNEA","OTROS PROCEDIMIENTOS EN CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","118203","IMPLANTE DE DISPOSITIVO EN CÓRNEA MANUAL","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.8.2.03","118203","IMPLANTE Y EXTRACCIÓN DE DISPOSITIVO EN CÓRNEA","OTROS PROCEDIMIENTOS EN CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","118204","IMPLANTE DE DISPOSITIVO EN CÓRNEA ASISTIDO","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.8.2.04","118204","IMPLANTE Y EXTRACCIÓN DE DISPOSITIVO EN CÓRNEA","OTROS PROCEDIMIENTOS EN CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","118303","ENTRECRUZAMIENTO DE COLÁGENO CORNEAL","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","11.8.3.03","118303","ENTRECRUZAMIENTOS DE COLÁGENO CORNEAL","OTROS PROCEDIMIENTOS EN CÓRNEA","PROCEDIMIENTOS EN CÓRNEA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","120001","EXTRACCIÓN DE CUERPO EXTRAÑO INTRAOCULAR DEL SEGMENTO ANTERIOR DE OJO","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","12.0.0.01","120001","EXTRACCIÓN DE CUERPO EXTRAÑO INTRAOCULAR EN SEGMENTO ANTERIOR DE OJO","EXTRACCIÓN DE CUERPO EXTRAÑO INTRAOCULAR","PROCEDIMIENTOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","120B01","INTERNACIÓN EN UNIDAD DE CUIDADO BÁSICO NEONATAL (CUNA O INCUBADORA)","ANEXO TECNICO 4 CODIGOS PARA EL REPORTE DE OTRAS PRESTACIONES EN SALUD","SI","","False","False","Z","False","False","SUBCATEGORIA","12.0.B.01","120B01","INTERNACIÓN EN UNIDAD DE CUIDADO BÁSICO NEONATAL (CUNA O INCUBADORA)","INTERNACIÓN EN UNIDAD DE CUIDADO BÁSICO NEONATAL (CUNA O INCUBADORA)","INTERNACIÓN EN UNIDAD DE CUIDADO BÁSICO NEONATAL (CUNA O INCUBADORA)","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","121101","IRIDOTOMÍA MANUAL","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","12.1.1.01","121101","IRIDOTOMÍAS","IRIDOTOMÍA E IRIDECTOMÍA SIMPLE","PROCEDIMIENTOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","121102","IRIDOTOMÍA ASISTIDA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","12.1.1.02","121102","IRIDOTOMÍAS","IRIDOTOMÍA E IRIDECTOMÍA SIMPLE","PROCEDIMIENTOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","121301","REDUCCIÓN DE HERNIA DE IRIS","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","12.1.3.01","121301","REDUCCIÓN PROLAPSO DE IRIS [HERNIA DE IRIS]","IRIDOTOMÍA E IRIDECTOMÍA SIMPLE","PROCEDIMIENTOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","121401","IRIDECTOMÍA (BASAL- PERIFÉRICA Y TOTAL)","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","12.1.4.01","121401","IRIDECTOMÍAS","IRIDOTOMÍA E IRIDECTOMÍA SIMPLE","PROCEDIMIENTOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","122101","PARACENTESIS DIAGNÓSTICA DE CÁMARA ANTERIOR DEL OJO","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","12.2.1.01","122101","ASPIRACIÓN DIAGNÓSTICA DE CÁMARA ANTERIOR DEL OJO","PROCEDIMIENTOS DIAGNÓSTICOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","PROCEDIMIENTOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","122201","BIOPSIA DE IRIS","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","12.2.2.01","122201","BIOPSIAS EN IRIS","PROCEDIMIENTOS DIAGNÓSTICOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","PROCEDIMIENTOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","122301","BIOPSIA DE ESCLERÓTICA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","12.2.3.01","122301","BIOPSIAS EN ESCLERA","PROCEDIMIENTOS DIAGNÓSTICOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","PROCEDIMIENTOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","122401","BIOPSIA DE CUERPO CILIAR","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","12.2.4.01","122401","BIOPSIAS EN CUERPO CILIAR","PROCEDIMIENTOS DIAGNÓSTICOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","PROCEDIMIENTOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","123001","IRIDOPLASTIA MANUAL","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","12.3.0.01","123001","IRIDOPLASTIAS","IRIDOPLASTIA Y PUPILOPLASTIA","PROCEDIMIENTOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","123002","IRIDOPLASTIA ASISTIDA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","12.3.0.02","123002","IRIDOPLASTIAS","IRIDOPLASTIA Y PUPILOPLASTIA","PROCEDIMIENTOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","123201","LISIS DE GONIOSINEQUIAS","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","12.3.2.01","123201","LISIS DE SINEQUIAS","IRIDOPLASTIA Y PUPILOPLASTIA","PROCEDIMIENTOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","123202","LISIS DE SINEQUIAS ANTERIORES","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","12.3.2.02","123202","LISIS DE SINEQUIAS","IRIDOPLASTIA Y PUPILOPLASTIA","PROCEDIMIENTOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","123203","LISIS DE SINEQUIAS POSTERIORES","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","12.3.2.03","123203","LISIS DE SINEQUIAS","IRIDOPLASTIA Y PUPILOPLASTIA","PROCEDIMIENTOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","123401","REPARACIÓN O SUTURA DE IRIDODIÁLISIS","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","12.3.4.01","123401","REPARACIÓN DE IRIDODIÁLISIS","IRIDOPLASTIA Y PUPILOPLASTIA","PROCEDIMIENTOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","123501","COREOPLASTIA (PUPILOPLASTIA)","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","12.3.5.01","123501","PLASTIAS EN PUPILA","IRIDOPLASTIA Y PUPILOPLASTIA","PROCEDIMIENTOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","123502","CERCLAJE PUPILAR","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","12.3.5.02","123502","PLASTIAS EN PUPILA","IRIDOPLASTIA Y PUPILOPLASTIA","PROCEDIMIENTOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","124102","ABLACIÓN DE LESIÓN DE IRIS","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","12.4.1.02","124102","ABLACIÓN DE LESIONES EN IRIS","ESCISIÓN O ABLACIÓN DE LESIÓN DE IRIS Y CUERPO CILIAR","PROCEDIMIENTOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","124201","RESECCIÓN DE TUMOR DE IRIS","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","12.4.2.01","124201","ESCISIÓN DE LESIÓN EN IRIS","ESCISIÓN O ABLACIÓN DE LESIÓN DE IRIS Y CUERPO CILIAR","PROCEDIMIENTOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","124202","IRIDOCISTECTOMÍA","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","12.4.2.02","124202","ESCISIÓN DE LESIÓN EN IRIS","ESCISIÓN O ABLACIÓN DE LESIÓN DE IRIS Y CUERPO CILIAR","PROCEDIMIENTOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","124203","ESCISIÓN DE LESIÓN DE IRIS","CapItulo 03 SISTEMA VISUAL","SI","","False","False","Z","False","False","SUBCATEGORIA","12.4.2.03","124203","ESCISIÓN DE LESIÓN EN IRIS","ESCISIÓN O ABLACIÓN DE LESIÓN DE IRIS Y CUERPO CILIAR","PROCEDIMIENTOS EN IRIS, CUERPO CILIAR, ESCLERA Y CÁMARA ANTERIOR","SI","","","2026-03-17 07:19:42 PM",""
